COD_INMUEBLE,NOM_SUCURSAL,NOM_BARRIO,NOM_CIUDAD,ESTRATO,TIPO_INMUEBLE,AREA,VLR_CANON,VLR_ADMINISTRACION,FECHA_CONSIGNACION,FECHA_RECONSIGNACION,FECHA_CONTRATO,COD_ESTADO_CONTRATO
6187,GIRON,SAN JORGE,GIRON,SEIS,APARTAMENTO,79,5672170,582000,18032016,,15042016,VIGENTE
6188,GIRON,SAN JORGE,GIRON,CUATRO,CASA,82,7828780,582000,30122013,,11122014,VIGENTE
6189,GIRON,SAN JORGE,GIRON,CUATRO,CASA,69,5000000,520000,30122013,,03072014,INACTIVO
6190,GIRON,SAN JORGE,GIRON,CUATRO,APARTAMENTO,36,6000000,520000,30122013,,22072014,INACTIVO
6191,GIRON,CHIMITA ZONA INDUSTRIAL,GIRON,UNO,APARTAMENTO,63,2696910,0,16032011,,01032011,VIGENTE
6192,GIRON,CHIMITA ZONA INDUSTRIAL,GIRON,UNO,CASA,37,1896540,0,16032011,,01032011,INACTIVO
6193,GIRON,EL POBLADO,GIRON,CUATRO,CASA,43,600000,190000,11032015,,29022020,VIGENTE
6194,GIRON,EL POBLADO,GIRON,CUATRO,LOCAL,23,705170,190000,11032015,,14112015,INACTIVO
6195,GIRON,EL POBLADO,GIRON,TRES,APARTAMENTO,45,846820,0,30042015,,21052015,INACTIVO
6196,GIRON,EL POBLADO,GIRON,TRES,APARTAMENTO,70,803260,0,30042015,,06022018,VIGENTE
6197,GIRON,ALICANTE,GIRON,CUATRO,APARTAMENTO,99,910350,190000,23052015,,19052018,VIGENTE
6198,GIRON,ALICANTE,GIRON,CUATRO,CASA,72,898880,190000,23052015,,23122016,INACTIVO
6199,GIRON,ALICANTE,GIRON,CUATRO,CASA,84,960930,190000,23052015,,01082015,INACTIVO
6200,GIRON,CASTILLA REAL,GIRON,TRES,CASA,46,520000,155000,23122014,,28082020,VIGENTE
6201,GIRON,CASTILLA REAL,GIRON,TRES,LOCAL,15,590710,155000,23122014,,23052017,INACTIVO
6202,GIRON,CASTILLA REAL,GIRON,TRES,CASA,24,634500,155000,23122014,,01022015,INACTIVO
6203,GIRON,ZONA INDUSTRIAL,GIRON,SEIS,APARTAMENTO,95,4330700,0,14112014,,01082015,INACTIVO
6204,GIRON,ZONA INDUSTRIAL,GIRON,SEIS,CASA,34,4819500,0,14112014,,29082017,VIGENTE
6205,GIRON,EL POBLADO,GIRON,CUATRO,APARTAMENTO,85,704650,0,01012018,,03072008,VIGENTE
6206,GIRON,EL POBLADO,GIRON,TRES,LOCAL,25,517760,0,01012018,,09072012,VIGENTE
6207,GIRON,EL POBLADO,GIRON,TRES,LOCAL,14,336750,0,01012018,,17122009,INACTIVO
6208,GIRON,EL POBLADO,GIRON,TRES,CASA,65,303250,0,01012018,,01021986,VIGENTE
6209,GIRON,EL POBLADO,GIRON,TRES,CASA,84,389340,0,01012018,,05122006,INACTIVO
6210,GIRON,EL POBLADO,GIRON,TRES,LOCAL,10,768850,0,01012018,,24102013,VIGENTE
6211,GIRON,EL POBLADO,GIRON,TRES,LOCAL,24,700000,0,01012018,,01012021,VIGENTE
6212,GIRON,EL POBLADO,GIRON,TRES,LOCAL,26,702400,0,01012018,,14122010,INACTIVO
6213,GIRON,EL POBLADO,GIRON,TRES,CASA,79,555330,50000,01012018,,30082019,VIGENTE
6214,GIRON,EL POBLADO,GIRON,TRES,APARTAMENTO,41,605420,50000,01012018,,27072016,INACTIVO
6215,GIRON,EL POBLADO,GIRON,TRES,LOCAL,12,507220,50000,01012018,,17082013,INACTIVO
6216,GIRON,EL POBLADO,GIRON,TRES,APARTAMENTO,51,489310,50000,01012018,,17082013,INACTIVO
6217,GIRON,EL POBLADO,GIRON,TRES,LOCAL,20,397090,50000,01012018,,21022004,INACTIVO
6218,GIRON,LA CASCADA,GIRON,TRES,CASA,66,674310,0,01012018,,04092010,INACTIVO
6219,GIRON,EL POBLADO,GIRON,TRES,CASA,53,550000,50000,01012018,,26082020,VIGENTE
6220,GIRON,EL POBLADO,GIRON,TRES,APARTAMENTO,57,412680,50000,01012018,,16062010,INACTIVO
6221,GIRON,EL POBLADO,GIRON,TRES,LOCAL,22,593860,50000,01012018,,07102011,INACTIVO
6222,GIRON,TEJAR DE GIRON,GIRON,TRES,APARTAMENTO,79,674700,0,01012018,,28022019,INACTIVO
6223,GIRON,TEJAR DE GIRON,GIRON,TRES,CASA,20,607050,0,01012018,,09072011,INACTIVO
6224,GIRON,TEJAR DE GIRON,GIRON,TRES,APARTAMENTO,28,346000,0,01012018,,10022004,INACTIVO
6225,OTRAS CIUDADES,CAÑAVERA,FLORIDABLANCA,SIN ASIGNAR,CASA,52,830400,115600,30012019,,30012019,VIGENTE
6226,OTRAS CIUDADES,CAMPOALEGRE,LEBRIJA,DOS,LOCAL,12,2720000,0,26052018,,01032019,INACTIVO
6227,PIEDECUESTA,CAÑAVERA,FLORIDABLANCA,SIN ASIGNAR,APARTAMENTO,43,780310,184100,26092017,,20092017,VIGENTE
6228,PIEDECUESTA,PALERMO I,PIEDECUESTA,TRES,CASA,24,500000,0,29092017,,05122020,VIGENTE
6229,PIEDECUESTA,PALERMO I,PIEDECUESTA,TRES,CASA,30,550000,0,29092017,,13112019,INACTIVO
6230,PIEDECUESTA,PALERMO,PIEDECUESTA,SIN ASIGNAR,APARTAMENTO,88,570900,0,19102017,,02032019,VIGENTE
6231,PIEDECUESTA,HACIENDA EL MOLINO,PIEDECUESTA,TRES,CASA,73,968800,0,29032019,,06042019,VIGENTE
6232,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,75,460000,90000,28082019,,02012020,VIGENTE
6233,PIEDECUESTA,BARRO BLANCO,PIEDECUESTA,TRES,APARTAMENTO,97,500000,120000,30082019,,28012020,VIGENTE
6234,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,CASA,81,685080,102000,13092019,,28112019,VIGENTE
6235,PIEDECUESTA,EL REFUGIO,PIEDECUESTA,TRES,APARTAMENTO,41,534980,0,04022020,,29072017,VIGENTE
6236,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,CASA,89,508100,90000,11102013,,01082015,INACTIVO
6237,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,LOCAL,13,535500,90000,11102013,,19072018,INACTIVO
6238,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,79,450000,90000,11102013,,01082015,INACTIVO
6239,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,52,509700,90000,11102013,,30122013,INACTIVO
6240,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,CASA,60,650000,0,13102020,,17102020,VIGENTE
6241,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,39,650000,0,28062012,,17072020,VIGENTE
6242,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,99,522140,0,28062012,,14082012,INACTIVO
6243,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,32,660500,0,28062012,,15112014,INACTIVO
6244,PIEDECUESTA,PALERMO,PIEDECUESTA,TRES,LOCAL,21,550000,0,21082019,,05092020,VIGENTE
6245,PIEDECUESTA,LA RIOJA,PIEDECUESTA,CUATRO,APARTAMENTO,28,650000,150300,06112020,,29122020,VIGENTE
6246,PIEDECUESTA,PALERMO,PIEDECUESTA,TRES,LOCAL,21,636000,0,23082019,,27012020,VIGENTE
6247,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,74,450000,90000,09032020,18032020,12082020,VIGENTE
6248,PIEDECUESTA,CENTRO PIEDECUESTA,PIEDECUESTA,CUATRO,APARTAMENTO,72,1131420,0,04092019,,19102019,VIGENTE
6249,PIEDECUESTA,PALERMO I,PIEDECUESTA,TRES,LOCAL,26,550000,0,18092020,,03112020,VIGENTE
6250,PIEDECUESTA,PASEO GALICIA,PIEDECUESTA,TRES,LOCAL,20,934200,0,29012019,,15022019,VIGENTE
6251,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,APARTAMENTO,48,622800,102000,06022019,,29032019,VIGENTE
6252,PIEDECUESTA,HALCON DE GRANADA,PIEDECUESTA,TRES,LOCAL,16,519000,0,08022019,,17082019,INACTIVO
6253,PIEDECUESTA,BOSQUES DEL HATO,PIEDECUESTA,CUATRO,CASA,58,900000,179000,23012019,,29062019,VIGENTE
6254,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,LOCAL,28,674700,175500,20022019,,16032019,VIGENTE
6255,PIEDECUESTA,BOSQUES DEL HATO,PIEDECUESTA,CUATRO,CASA,50,726600,179000,04032019,,16082019,VIGENTE
6256,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,TRES,LOCAL,22,674700,0,29052019,,29062019,VIGENTE
6257,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,21,650000,140500,29012019,,02022019,INACTIVO
6258,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,APARTAMENTO,31,600000,102000,31012019,,28062019,VIGENTE
6259,PIEDECUESTA,BRISAS DE GUATIGUARA,PIEDECUESTA,CUATRO,LOCAL,16,650000,163000,04022019,,12022019,INACTIVO
6260,PIEDECUESTA,SAN TELMO,PIEDECUESTA,TRES,LOCAL,30,700000,0,14052019,,30052019,VIGENTE
6261,PIEDECUESTA,PASEO GALICIA,PIEDECUESTA,COMERCIAL,APARTAMENTO,51,700000,69000,16052019,,16082019,INACTIVO
6262,PIEDECUESTA,PASEO GALICIA,PIEDECUESTA,COMERCIAL,LOCAL,15,761600,69000,16052019,,16082019,VIGENTE
6263,PIEDECUESTA,QUINTA GRANADA,PIEDECUESTA,CUATRO,APARTAMENTO,50,750000,201000,27072020,,12122020,VIGENTE
6264,PIEDECUESTA,BARILOCHE,PIEDECUESTA,TRES,APARTAMENTO,59,750000,0,03092020,,03122020,VIGENTE
6265,PIEDECUESTA,SAN FRANCISCO DE LA CUESTA,PIEDECUESTA,TRES,LOCAL,29,890000,0,13022020,,19022020,VIGENTE
6266,PIEDECUESTA,LA ARGENTINA,PIEDECUESTA,CUATRO,CASA,50,600000,150300,04092020,,12092020,VIGENTE
6267,PIEDECUESTA,EL MOLINO,PIEDECUESTA,TRES,APARTAMENTO,43,585000,127000,09112020,,23122020,VIGENTE
6268,PIEDECUESTA,PIEDECUESTA,PIEDECUESTA,SIN ASIGNAR,APARTAMENTO,67,864000,336000,28032018,,30102019,INACTIVO
6269,PIEDECUESTA,JUNIN IV,PIEDECUESTA,CUATRO,CASA,44,500000,0,30052013,,21092020,VIGENTE
6270,PIEDECUESTA,JUNIN IV,PIEDECUESTA,CUATRO,LOCAL,30,600130,0,30052013,,17102015,INACTIVO
6271,PIEDECUESTA,JUNIN IV,PIEDECUESTA,CUATRO,APARTAMENTO,69,581190,0,30052013,,26082013,INACTIVO
6272,PIEDECUESTA,PALERMO I,PIEDECUESTA,TRES,APARTAMENTO,47,500000,0,28012014,,29102020,VIGENTE
6273,PIEDECUESTA,PALERMO I,PIEDECUESTA,TRES,APARTAMENTO,64,519000,0,28012014,,05042019,INACTIVO
6274,PIEDECUESTA,PALERMO I,PIEDECUESTA,TRES,CASA,27,500000,0,28012014,,07032018,INACTIVO
6275,PIEDECUESTA,PALERMO I,PIEDECUESTA,TRES,LOCAL,28,507600,0,28012014,,26022016,INACTIVO
6276,PIEDECUESTA,PALERMO I,PIEDECUESTA,TRES,LOCAL,18,466470,0,28012014,,11032014,INACTIVO
6277,PIEDECUESTA,GUATIGUARA,PIEDECUESTA,CUATRO,APARTAMENTO,56,831000,204000,16112019,,01022020,VIGENTE
6278,PIEDECUESTA,GUATIGUARA,PIEDECUESTA,CUATRO,CASA,71,831000,204000,16112019,,31012020,INACTIVO
6279,PIEDECUESTA,JUNIN I,PIEDECUESTA,CUATRO,LOCAL,19,580000,0,18022019,,03112020,VIGENTE
6280,PIEDECUESTA,JUNIN I,PIEDECUESTA,CUATRO,APARTAMENTO,32,622800,0,18022019,,16032019,INACTIVO
6281,PIEDECUESTA,JUNIN I,PIEDECUESTA,CUATRO,APARTAMENTO,47,600000,0,18022019,,16032019,INACTIVO
6282,PIEDECUESTA,BARRO BLANCO,PIEDECUESTA,TRES,APARTAMENTO,67,480000,89000,19032020,,25112020,VIGENTE
6283,PIEDECUESTA,LA ARGENTINA,PIEDECUESTA,TRES,APARTAMENTO,85,600000,159000,27112019,,17022020,VIGENTE
6284,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,APARTAMENTO,29,519000,140000,27112019,,23122019,VIGENTE
6285,PIEDECUESTA,JUNIN I,PIEDECUESTA,CUATRO,CASA,42,500000,0,27112019,,08092020,VIGENTE
6286,PIEDECUESTA,JUNIN I,PIEDECUESTA,CUATRO,APARTAMENTO,58,550000,0,27112019,,30112019,INACTIVO
6287,PIEDECUESTA,PINARES,PIEDECUESTA,COMERCIAL,CASA,69,567000,280000,03032020,,01022018,VIGENTE
6288,PIEDECUESTA,PINARES CAMPESTRE,PIEDECUESTA,CUATRO,APARTAMENTO,33,711000,260000,06102020,,03112020,VIGENTE
6289,PIEDECUESTA,CENTRO PIEDECUESTA,PIEDECUESTA,DOS,LOCAL,15,400000,90000,24072020,,19112020,VIGENTE
6290,PIEDECUESTA,EL REFUGIO,PIEDECUESTA,TRES,APARTAMENTO,74,570000,110000,04082020,,12092020,VIGENTE
6291,PIEDECUESTA,JUNIN I,PIEDECUESTA,CUATRO,LOCAL,22,487000,143000,06112019,06112019,10032020,VIGENTE
6292,PIEDECUESTA,VILLAS DE NAVARRA,PIEDECUESTA,TRES,LOCAL,17,754570,0,10032020,,28092013,VIGENTE
6293,PIEDECUESTA,HACIENDA EL MOLINO,PIEDECUESTA,TRES,APARTAMENTO,64,650000,0,10032020,,04122020,VIGENTE
6294,PIEDECUESTA,HACIENDA EL MOLINO,PIEDECUESTA,TRES,CASA,96,778500,0,10032020,,30072016,INACTIVO
6295,PIEDECUESTA,SAN FRANCISCO DE LA CUESTA,PIEDECUESTA,SIN ASIGNAR,LOCAL,17,882300,0,04102018,,27072019,VIGENTE
6296,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,SIN ASIGNAR,CASA,67,882300,150000,20102018,,20102018,VIGENTE
6297,PIEDECUESTA,SAN FRANCISCO DE LA CUESTA,PIEDECUESTA,SIN ASIGNAR,CASA,62,882300,0,08082019,,15082019,VIGENTE
6298,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,LOCAL,11,620000,137000,06012017,,15122020,VIGENTE
6299,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,APARTAMENTO,70,613147,137000,06012017,,05012017,INACTIVO
6300,PIEDECUESTA,BRISAS DE GUATIGUARA,PIEDECUESTA,TRES,LOCAL,24,668880,182000,13012020,,07122017,VIGENTE
6301,PIEDECUESTA,VILLAS DE NAVARRA,PIEDECUESTA,TRES,CASA,29,622800,0,23122010,,14082019,VIGENTE
6302,PIEDECUESTA,VILLAS DE NAVARRA,PIEDECUESTA,TRES,APARTAMENTO,20,642522,203000,29112013,,08022018,VIGENTE
6303,PIEDECUESTA,BOSQUES DE PIEDECUESTA,PIEDECUESTA,TRES,LOCAL,25,639700,0,10012020,,02082018,INACTIVO
6304,PIEDECUESTA,BRISAS DE GUATIGUARA,PIEDECUESTA,CUATRO,LOCAL,24,622800,182000,18112019,,19112019,VIGENTE
6305,PIEDECUESTA,GUATIGUARA,PIEDECUESTA,CUATRO,LOCAL,12,750000,179000,12102018,,27112020,VIGENTE
6306,PIEDECUESTA,GUATIGUARA,PIEDECUESTA,CUATRO,APARTAMENTO,99,748060,179000,12102018,,22102018,INACTIVO
6307,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,38,560000,90000,04122020,,09122020,VIGENTE
6308,PIEDECUESTA,BRISAS DE GUATIGUARA,PIEDECUESTA,TRES,APARTAMENTO,73,726600,184000,31012017,,03052019,VIGENTE
6309,PIEDECUESTA,BRISAS DE GUATIGUARA,PIEDECUESTA,TRES,LOCAL,13,668000,182000,23032017,,24072020,VIGENTE
6310,PIEDECUESTA,BRISAS DE GUATIGUARA,PIEDECUESTA,TRES,APARTAMENTO,48,702360,182000,23032017,,24032017,INACTIVO
6311,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,LOCAL,27,567630,80000,09102015,,18012018,INACTIVO
6312,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,33,598420,80000,09102015,,04112015,INACTIVO
6313,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,LOCAL,12,514823,137000,29122015,,13042016,VIGENTE
6314,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,LOCAL,22,498240,80000,12082015,27072019,19112019,VIGENTE
6315,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,APARTAMENTO,74,490000,80000,12082015,27072019,21032018,INACTIVO
6316,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,CASA,35,560480,80000,12082015,27072019,22092015,INACTIVO
6317,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,CASA,53,802660,175500,12082015,,15092015,VIGENTE
6318,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,LOCAL,21,720000,175500,12082015,,15092015,INACTIVO
6319,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,LOCAL,30,415200,70000,15102015,,04052019,VIGENTE
6320,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,CASA,84,517120,70000,15102015,,14112015,INACTIVO
6321,PIEDECUESTA,PASEO CATALUÑ,PIEDECUESTA,TRES,LOCAL,26,854160,0,15102015,07092019,10112015,INACTIVO
6322,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,APARTAMENTO,43,563000,137000,31102015,,30072020,VIGENTE
6323,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,APARTAMENTO,41,582900,137000,31102015,,30122017,INACTIVO
6324,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,LOCAL,25,590000,137000,31102015,,30032019,INACTIVO
6325,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,CUATRO,CASA,22,600000,137000,31102015,,07012016,INACTIVO
6326,PIEDECUESTA,BARRO BLANCO,PIEDECUESTA,TRES,LOCAL,30,450000,70000,13032015,,20082020,VIGENTE
6327,PIEDECUESTA,BARRO BLANCO,PIEDECUESTA,TRES,APARTAMENTO,85,400000,70000,13032015,,30102017,INACTIVO
6328,PIEDECUESTA,BARRO BLANCO,PIEDECUESTA,TRES,CASA,77,508100,70000,13032015,,12052015,INACTIVO
6329,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,APARTAMENTO,52,802660,175500,08052015,,28062017,INACTIVO
6330,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,CASA,82,790360,175500,08052015,,02062015,INACTIVO
6331,PIEDECUESTA,BARRO BLANCO,PIEDECUESTA,TRES,LOCAL,27,503490,70000,25012015,,10022015,VIGENTE
6332,PIEDECUESTA,EL REFUGIO,PIEDECUESTA,DOS,LOCAL,15,619080,0,12122014,,28102018,INACTIVO
6333,PIEDECUESTA,EL REFUGIO,PIEDECUESTA,DOS,LOCAL,23,705170,0,12122014,,01022015,INACTIVO
6334,PIEDECUESTA,BARRO BLANCO,PIEDECUESTA,TRES,LOCAL,23,464310,70000,20032015,,31012018,INACTIVO
6335,PIEDECUESTA,BARRO BLANCO,PIEDECUESTA,TRES,CASA,93,508100,70000,20032015,,10062015,INACTIVO
6336,PIEDECUESTA,LA CANDELARIA,PIEDECUESTA,TRES,APARTAMENTO,69,910350,0,07012015,,14042018,VIGENTE
6337,PIEDECUESTA,LA CANDELARIA,PIEDECUESTA,TRES,CASA,63,881450,0,07012015,,27032015,INACTIVO
6338,PIEDECUESTA,DIVINO NIÑ,PIEDECUESTA,DOS,APARTAMENTO,76,500000,0,05032015,,14112015,INACTIVO
6339,PIEDECUESTA,DIVINO NIÑ,PIEDECUESTA,DOS,LOCAL,22,567880,0,05032015,,18072016,INACTIVO
6340,PIEDECUESTA,LA RIOJA,PIEDECUESTA,TRES,CASA,54,825240,152000,14072015,,16012016,VIGENTE
6341,PIEDECUESTA,LA RIOJA,PIEDECUESTA,TRES,APARTAMENTO,28,460110,152000,14072015,,15082001,INACTIVO
6342,PIEDECUESTA,LA ARGENTINA,PIEDECUESTA,TRES,APARTAMENTO,70,622800,0,18022002,,16102019,VIGENTE
6343,PIEDECUESTA,LA ARGENTINA,PIEDECUESTA,TRES,LOCAL,12,715490,0,18022002,,03062016,INACTIVO
6344,PIEDECUESTA,LA ARGENTINA,PIEDECUESTA,TRES,LOCAL,21,481590,0,18022002,,04102010,INACTIVO
6345,PIEDECUESTA,LA ARGENTINA,PIEDECUESTA,TRES,LOCAL,14,620540,0,18022002,,04052013,INACTIVO
6346,PIEDECUESTA,CENTRO PIEDECUESTA,PIEDECUESTA,SIN ASIGNAR,LOCAL,13,7420000,0,01012018,,01032003,VIGENTE
6347,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,CUATRO,APARTAMENTO,93,600460,211000,16052012,,24082012,INACTIVO
6348,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,CUATRO,CASA,86,668880,211000,16052012,,30102017,VIGENTE
6349,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,CUATRO,LOCAL,30,774740,211000,16052012,,04102014,INACTIVO
6350,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,TRES,CASA,85,634030,0,24052012,,16062012,INACTIVO
6351,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,TRES,CASA,97,749700,0,24052012,,21122018,VIGENTE
6352,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,TRES,CASA,95,728630,0,24052012,,30092017,INACTIVO
6353,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,TRES,APARTAMENTO,98,700000,0,24052012,,13072016,INACTIVO
6354,PIEDECUESTA,VILLAS DE NAVARRA,PIEDECUESTA,TRES,APARTAMENTO,42,803250,0,21072018,,06092018,VIGENTE
6355,PIEDECUESTA,VILLAS DE NAVARRA,PIEDECUESTA,TRES,CASA,33,819520,0,21072018,,30082012,INACTIVO
6356,PIEDECUESTA,VILLAS DE NAVARRA,PIEDECUESTA,TRES,LOCAL,22,819290,0,21072018,,15012014,INACTIVO
6357,PIEDECUESTA,PASEO GALICIA,PIEDECUESTA,TRES,CASA,72,400000,0,03082018,,27082020,VIGENTE
6358,PIEDECUESTA,PASEO GALICIA,PIEDECUESTA,TRES,APARTAMENTO,46,429760,0,03082018,,30082012,INACTIVO
6359,PIEDECUESTA,CAMPOVERDE,PIEDECUESTA,COMERCIAL,LOCAL,18,544000,33100,11082012,21012019,28092019,VIGENTE
6360,PIEDECUESTA,CAMPOVERDE,PIEDECUESTA,COMERCIAL,APARTAMENTO,65,537200,33100,11082012,21012019,10112012,INACTIVO
6361,PIEDECUESTA,CAMPOVERDE,PIEDECUESTA,COMERCIAL,APARTAMENTO,83,470000,33100,11082012,21012019,15102014,INACTIVO
6362,PIEDECUESTA,CAMPOVERDE,PIEDECUESTA,COMERCIAL,CASA,26,500000,33100,11082012,21012019,22122015,INACTIVO
6363,PIEDECUESTA,CAMPOVERDE,PIEDECUESTA,COMERCIAL,LOCAL,22,594540,33100,11082012,21012019,05012017,INACTIVO
6364,PIEDECUESTA,LA ARGENTINA,PIEDECUESTA,TRES,CASA,92,1190570,0,29022012,,28042012,VIGENTE
6365,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,TRES,CASA,66,400000,0,04032016,,19062012,INACTIVO
6366,PIEDECUESTA,SAN CRISTOBAL,PIEDECUESTA,TRES,APARTAMENTO,45,550380,0,04032016,,02082016,INACTIVO
6367,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,CASA,25,724500,175500,27072018,,14112020,VIGENTE
6368,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,CASA,97,753210,175500,27072018,,09082018,INACTIVO
6369,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,LOCAL,26,789780,175500,27072018,,09022013,INACTIVO
6370,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,APARTAMENTO,65,793130,175500,27072018,,21042016,INACTIVO
6371,PIEDECUESTA,LA ARGENTINA,PIEDECUESTA,TRES,CASA,35,500000,0,07122012,,11012020,VIGENTE
6372,PIEDECUESTA,LA ARGENTINA,PIEDECUESTA,TRES,APARTAMENTO,45,457900,0,07122012,,15122012,INACTIVO
6373,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,LOCAL,15,634500,150300,30062015,,19032016,INACTIVO
6374,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,LOCAL,25,643560,150300,30062015,,03012019,VIGENTE
6375,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,LOCAL,22,572500,150300,30062015,,24062017,INACTIVO
6376,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,CASA,88,591250,150300,30062015,,07122013,INACTIVO
6377,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,LOCAL,25,686860,165600,24032012,,07102013,INACTIVO
6378,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,LOCAL,29,770530,165600,24032012,,29032016,INACTIVO
6379,PIEDECUESTA,CALLEJUELAS,PIEDECUESTA,CUATRO,CASA,23,665860,165600,24032012,,04042012,INACTIVO
6380,PIEDECUESTA,MOLINOS DEL CAMPO,PIEDECUESTA,TRES,APARTAMENTO,93,678780,0,29062012,,11072012,INACTIVO
6381,PIEDECUESTA,MOLINOS DEL CAMPO,PIEDECUESTA,TRES,CASA,32,756310,0,29062012,,28082014,VIGENTE
6382,PIEDECUESTA,PAYSANDU,PIEDECUESTA,TRES,LOCAL,29,589050,0,28092012,,10072018,VIGENTE
6383,PIEDECUESTA,PAYSANDU,PIEDECUESTA,TRES,CASA,93,672230,0,28092012,,25102012,INACTIVO
6384,PIEDECUESTA,PALERMO,PIEDECUESTA,TRES,LOCAL,22,522140,0,20042012,,23082012,INACTIVO
6385,PIEDECUESTA,PALERMO,PIEDECUESTA,TRES,APARTAMENTO,77,629370,0,20042012,,04092015,VIGENTE
6386,PIEDECUESTA,SAN RAFAEL,PIEDECUESTA,TRES,CASA,96,563420,0,17022018,,03122012,INACTIVO
6387,PIEDECUESTA,SAN RAFAEL,PIEDECUESTA,TRES,APARTAMENTO,22,621960,0,17022018,,05042014,INACTIVO
6388,PIEDECUESTA,SAN RAFAEL,PIEDECUESTA,TRES,LOCAL,15,655650,0,17022018,,16032016,INACTIVO
6389,PIEDECUESTA,PASEO DEL PUENTE,PIEDECUESTA,TRES,LOCAL,14,558660,90000,22042012,,30082012,VIGENTE
6390,PIEDECUESTA,CAMPOVERDE,PIEDECUESTA,TRES,APARTAMENTO,81,563420,144400,26012012,,20022012,INACTIVO
6391,PIEDECUESTA,CAMPOVERDE,PIEDECUESTA,TRES,LOCAL,29,798060,144400,26012012,,16032013,VIGENTE
6392,PIEDECUESTA,MOLINO DEL CAMPO,PIEDECUESTA,TRES,LOCAL,10,704940,0,19102012,,13042013,VIGENTE
